Wall time,Step,Value
1773329545.0594842,5,0.0062500000931322575
1773329677.7793748,10,0.012500000186264515
1773329816.6987412,15,0.03125
1773329951.5739255,20,0.01875000074505806
1773330086.849915,25,0.03125
1773330219.4719944,30,0.4625000059604645
1773330353.594814,35,0.41874998807907104
1773330488.4897935,40,0.5874999761581421
1773330621.8055127,45,0.7437499761581421
1773330759.5459545,50,0.612500011920929
1773330891.9062805,55,0.793749988079071
1773331028.986585,60,0.8500000238418579
1773331166.0707555,65,0.75
1773331300.45579,70,0.9125000238418579
1773331424.372578,75,0.768750011920929
1773331531.2766938,80,0.8687499761581421
1773331632.6441832,85,0.9750000238418579
1773331833.4848073,90,0.9437500238418579
1773331914.4069154,95,0.7875000238418579
1773331994.2810993,100,0.8812500238418579
1773332120.2752347,105,0.887499988079071
1773332222.193386,110,0.90625
1773332349.9758046,115,0.3687500059604645
1773332484.1610596,120,0.0062500000931322575
1773332617.507735,125,0.13750000298023224
1773332751.5904357,130,0.8062499761581421
1773332887.3844585,135,0.9437500238418579
1773333021.7614753,140,0.800000011920929
1773333156.4252877,145,0.84375
1773333290.722253,150,0.8812500238418579
1773333424.6923957,155,0.893750011920929
1773333560.5121427,160,0.887499988079071
1773333694.945745,165,0.6625000238418579
1773333831.4169157,170,0.731249988079071
1773333965.796943,175,0.8500000238418579
1773334102.596937,180,0.875
1773334237.2482402,185,0.78125
1773334374.0551028,190,0.8187500238418579
1773334507.866244,195,0.8374999761581421
1773334641.8368688,200,0.875
1773334777.9194133,205,0.875
1773334913.0200927,210,0.8062499761581421
1773335050.3306978,215,0.824999988079071
1773335183.5259404,220,0.831250011920929
1773335319.7109196,225,0.78125
1773335454.109573,230,0.8187500238418579
1773335589.8395534,235,0.762499988079071
1773335724.9063559,240,0.612500011920929
1773335856.933366,245,0.824999988079071
1773335992.9869711,250,0.8687499761581421
1773336127.6299691,255,0.862500011920929
1773336261.2330625,260,0.9375
1773336514.8011236,265,0.75
1773336648.8613613,270,0.4000000059604645
1773336783.833521,275,0.8125
1773336920.4754589,280,0.862500011920929
1773337053.0935268,285,0.856249988079071
1773337191.4651816,290,0.8125
1773337326.244245,295,0.8500000238418579
1773337459.362572,300,0.9437500238418579
1773337594.8579977,305,0.8374999761581421
1773337730.1957588,310,0.8812500238418579
1773337864.720847,315,0.7749999761581421
1773338000.921143,320,0.956250011920929
1773338135.7618082,325,0.7437499761581421
1773338272.8530114,330,0.9312499761581421
1773338406.5673785,335,0.78125
1773338541.2075052,340,0.84375
1773338676.9197185,345,0.8187500238418579
1773338811.192584,350,0.893750011920929
1773338948.9480069,355,0.831250011920929
1773339083.263516,360,0.90625
1773339216.8137968,365,0.875
1773339352.8296976,370,0.7749999761581421
1773339488.1921933,375,0.856249988079071
1773339622.5271034,380,0.956250011920929
1773339759.2806098,385,0.9312499761581421
1773339894.5044727,390,0.9750000238418579
1773340030.2772887,395,0.8812500238418579
1773340165.7377377,400,0.953125
1773340302.1943722,405,0.925000011920929
1773340439.170097,410,1.171875
1773340575.0324197,415,1.337499976158142
1773340708.363482,420,1.4562499523162842
1773340845.0421045,425,1.359375
1773340979.3661835,430,1.415624976158142
1773341116.1182294,435,1.290624976158142
1773341251.1887236,440,1.3562500476837158
1773341387.3753068,445,1.3312499523162842
1773341523.646341,450,1.381250023841858
1773341658.73888,455,1.375
1773341795.1161773,460,1.353124976158142
1773341929.5164824,465,1.431249976158142
1773342064.2627585,470,1.3156249523162842
1773342201.3183002,475,1.446874976158142
1773342338.1348917,480,1.353124976158142
1773342473.9100797,485,1.3875000476837158
1773342611.7711687,490,1.2625000476837158
1773342746.5871446,495,1.350000023841858
1773342883.205718,500,1.4406249523162842
1773343018.3258524,505,1.3781249523162842
1773343153.0635111,510,1.415624976158142
1773343289.1823359,515,1.4406249523162842
1773343423.4484112,520,1.28125
1773343558.8939886,525,1.475000023841858
1773343692.8330722,530,1.3937499523162842
1773343828.5278995,535,1.375
1773343965.9869967,540,1.3718750476837158
1773344104.2225842,545,1.3312499523162842
1773344239.2022128,550,1.412500023841858
1773344372.9652183,555,1.3406250476837158
1773344509.008189,560,1.46875
1773344645.7218895,565,1.399999976158142
1773344781.0003688,570,1.4500000476837158
1773344915.933559,575,1.28125
1773345051.666414,580,1.412500023841858
1773345187.4381819,585,1.359375
1773345325.0825858,590,1.443750023841858
1773345460.389634,595,1.334375023841858
1773345594.6449597,600,1.071874976158142
1773345731.8002908,605,1.350000023841858
1773345867.1156616,610,1.3468749523162842
1773346000.935632,615,1.375
1773346137.4658127,620,1.4562499523162842
1773346272.1139557,625,1.4375
1773346408.916051,630,1.3312499523162842
1773346543.2721217,635,1.421875
1773346679.9480333,640,1.3093750476837158
1773346815.986493,645,1.381250023841858
1773346950.688357,650,1.446874976158142
1773347086.0186346,655,1.368749976158142
1773347221.3391109,660,1.2687499523162842
1773347357.5304236,665,1.3875000476837158
1773347492.742303,670,1.462499976158142
1773347627.8257551,675,1.234375
1773347762.8666804,680,1.368749976158142
1773347899.840835,685,1.4500000476837158
1773348033.7826452,690,1.3468749523162842
1773348170.7916112,695,1.384374976158142
1773348307.2030091,700,1.475000023841858
1773348442.670783,705,1.4562499523162842
1773348579.7819338,710,1.3562500476837158
1773348715.7155888,715,0.753125011920929
1773348852.527673,720,0.8374999761581421
1773348988.5103884,725,0.862500011920929
1773349124.464135,730,0.918749988079071
1773349261.1936424,735,0.9125000238418579
1773349397.00445,740,0.875
1773349532.4254549,745,0.887499988079071
1773349668.271431,750,0.8374999761581421
1773349803.207754,755,0.9375
1773349940.4555655,760,0.8687499761581421
1773350075.5514796,765,0.737500011920929
1773350210.5992467,770,0.9437500238418579
1773350349.0119789,775,0.8374999761581421
1773350485.734115,780,0.8500000238418579
1773350621.06074,785,0.987500011920929
1773350758.9712377,790,0.918749988079071
1773350892.51248,795,0.887499988079071
1773351028.2178538,800,0.9312499761581421
1773351164.0283906,805,0.8062499761581421
1773351299.664374,810,0.8500000238418579
1773351436.5231385,815,0.8500000238418579
1773351572.9199185,820,0.9937499761581421
1773351708.5738509,825,0.9375
1773351843.015975,830,0.9125000238418579
1773351978.7777433,835,0.893750011920929
1773352115.795185,840,0.824999988079071
1773352251.536953,845,0.831250011920929
1773352389.06995,850,0.8374999761581421
1773352526.2198377,855,0.9624999761581421
1773352662.3969023,860,0.893750011920929
1773352798.3533847,865,0.981249988079071
1773352933.3815699,870,0.887499988079071
